prop_id,prop_nm,MARSHA_TXT,PROP_STATUS_TXT,OPS_REGION_TXT,NALO_INTL_TXT,brand_txt,hotel_type_txt,OWNER_TYPE_TXT,DUD_DIVISION_CD,DUD_UNIT_CD,DUD_DEPT_CD,PEOPLESOFT_ID_DIVISION,PEOPLESOFT_ID_UNIT,PEOPLESOFT_ID_DEPT,PROP_MGR_TXT,PROP_OWNER_TXT,PROP_FRAN_TXT,PROP_AM_TXT
a1W1I0000072VbfUAE,Zibo Marriott Hotel,TNAZB,Pre-Opening,Greater China,INTL,Marriott Hotels & Resorts,FS,M,,,,,,,,0011I00000whLUAQA2,,
a1W1I0000072Vx2UAE,Fairfield by Marriott Zibo,TNAZF,Pre-Opening,Greater China,INTL,Fairfield Inn By Marriott,MSB,F,,,,,,,,0011I00000tSP1cQAG,,
a1W1I0000072Vx7UAE,Fairfield by Marriott Shenzhen Shenshan Special Cooperation Zone,SZXFZ,Pre-Opening,Greater China,INTL,Fairfield Inn By Marriott,MSB,F,,,,,,,0011I00001IBH9AQAX,0011I00001IBH9AQAX,0011I00001IBH9AQAX,
a1W1I0000072VxCUAU,Fairfield by Marriott Liaocheng Dongchangfu,TNAFD,Pre-Opening,Greater China,INTL,Fairfield Inn By Marriott,MSB,F,,,,,,,,0011I00001Ixmj7QAB,0011I00001Ixmj7QAB,
a1W1I0000072Ys1UAE,Residence Inn By Marriott Dallas Grand Prairie,,Pre-Opening,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXlJQAW,0011I00000cJXlJQAW,0011I00000cJXlJQAW,
a1W1I0000072YskUAE,The Ritz-Carlton Residences Austin,,Pre-Opening,West,NALO,The Ritz-Carlton,Luxury,M,,,,,,,,0011I00001KMf5dQAD,,
a1W1I0000072YspUAE,The Ritz-Carlton Austin,,Pre-Opening,West,NALO,The Ritz-Carlton,Luxury,M,,,,,,,,0011I00001KMf5dQAD,,
a1W1I000000aXXlUAM,Tower Square Hotel Springfield,BDLMA,Deflagged,East,NALO,Marriott Hotels & Resorts,FS,M,33,704,12,33,33704,,,,,
a1W1I0000072YsuUAE,The St. Regis Chicago,CHIXR,Pre-Opening,West,NALO,St. Regis Hotels,Luxury,M,,,,,,,,0011I00001KMQGPQA5,,
a1W1I000000aXYfUAM,Renaissance West Palm Beach Downtown Hotel,PBIRW,Cancelled,East,NALO,Renaissance Hotels & Resorts,FS,F,,,,,,,0011I00000cJXnPQAW,0011I00000cJWUQQA4,0011I00000cJWUQQA4,
a1W1I0000072Yt4UAE,St. Regis Residences Chicago Downtown,CHI40,Open,West,NALO,St. Regis Hotels,Luxury,M,,,,,,,,0011I00001KMQGPQA5,,
a1W1I0000072P8PUAU,SpringHill Suites By Marriott Lexington Frankfort,LEXSF,Pre-Opening,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00001E3WomQAF,0011I00001E3WomQAF,
a1W1I0000072P8UUAU,TownePlace Suites By Marriott Portland Airport,PDXTA,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJTtZQAW,0011I00000cJTtZQAW,0011I00000cJTtZQAW,
a1W1I0000072P8eUAE,Delta Hotels and Resorts Clarksville,SDFDC,Pre-Opening,West,NALO,Delta Hotels and Resorts,FS,F,,,,,,,0011I00000cJXnIQAW,0011I00001E2eLuQAJ,0011I00001E2eLuQAJ,
a1W1I0000072Vz1UAE,Moxy Dubai Downtown,DXBOX,Pre-Opening,ME,INTL,MOXY Hotels,MSB,F,,,,,,,,0011I00001IB7YZQA1,0011I00001IB7YZQA1,
a1W1I000000aXVCUA2,TownePlace Suites By Marriott Denver Englewood,,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXiuQAG,0011I00000cJXiuQAG,0011I00000cJXiuQAG,
a1W1I000000aXVDUA2,TownePlace Suites By Marriott Yakima,,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXiuQAG,0011I00000cJXiuQAG,0011I00000cJXiuQAG,
a1W1I000000aXM1UAM,Philadelphia South,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXtRQAW,0011I00000cJXWcQAO,0011I00000cJXWcQAO,
a1W1I0000072W03UAE,"Montcalm East, Autograph Collection",,Pre-Opening,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00000on4f4QAA,0011I00000tTgABQA0,0011I00000on4f4QAA,
a1W1I000000aXM3UAM,Amelia Island,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXViQAO,0011I00000cJXViQAO,0011I00000cJXViQAO,
a1W1I0000072WJaUAM,Sheraton Bariloche Hotel,,Pre-Opening,CALA,INTL,Sheraton Hotels,FS,F,,,,,,,,0011I00000yIdssQAC,,
a1W1I000000aXMpUAM,Albany-Colonie,.,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmZQAW,0011I00000cJXmZQAW,0011I00000cJXmZQAW,
a1W1I000000aXMqUAM,Providence Lincoln,,Cancelled,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXmZQAW,0011I00000cJXmZQAW,0011I00000cJXmZQAW,
a1W1I000000aXMrUAM,Sacramento-Sacramento State,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXUVQA4,0011I00000cJWPqQAO,0011I00000cJWPqQAO,
a1W1I0000072WgrUAE,Delta Hotels by Marriott Grande Prairie Airport,YQUDE,Pre-Opening,Canada,NALO,Delta Hotels and Resorts,FS,F,,,,,,,0011I00001HOGCxQAP,0011I00001HOGCxQAP,0011I00001HOGCxQAP,
a1W1I0000072Yt9UAE,Fairfield Inn & Suites Traverse City,,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXeKQAW,0011I00000cJXeKQAW,0011I00000cJXeKQAW,
a1W1I0000072Z1IUAU,Courtyard By Marriott Owatonna,,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00001HO9wSQAT,0011I00001HO9wSQAT,
a1W1I0000072Z71UAE,Marriott Casablanca Hotel,,Pre-Opening,AFIO,INTL,Marriott Hotels & Resorts,FS,F,,,,,,,0011I00001GHD8QQAX,0011I00000cJVtCQAW,0011I00000cJVtCQAW,
a1W1I0000072ZAFUA2,The St. Regis Liyang,,Pre-Opening,Greater China,INTL,St. Regis Hotels,Luxury,M,,,,,,,,0011I00000xUTg3QAG,,
a1W1I0000072P8oUAE,JW Marriott Hotels and Resorts Reston,,Pre-Opening,East,NALO,JW Marriott Hotels and Resorts,Luxury,F,,,,,,,0011I00000cJXnPQAW,0011I00000cJWmBQAW,0011I00000cJWmBQAW,
a1W1I0000072P8tUAE,JW Marriott Hotels and Resorts Reston Residences,,Pre-Opening,East,NALO,JW Marriott Hotels and Resorts,Luxury,F,,,,,,,0011I00000cJXnPQAW,0011I00000cJWmBQAW,0011I00000cJWmBQAW,
a1W1I000000aXPbUAM,AC Hotel Fort Lauderdale Downtown,,Cancelled,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXduQAG,0011I00000cJXduQAG,0011I00000cJXduQAG,
a1W1I000000aXPcUAM,TownePlace Suites By Marriott Houston Pearland,,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXUcQAO,0011I00000cJXUbQAO,0011I00000cJXUbQAO,
a1W1I0000072P8yUAE,Tribute Portfolio Greenville,PGVTX,Pre-Opening,East,NALO,Tribute Portfolio,FS,F,,,,,,,0011I000019V6SXQA0,0011I00001GU3DrQAL,0011I00001GU3DrQAL,
a1W1I000000aXQCUA2,AC Hotel San Antonio Downtown,,Cancelled,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXdpQAG,0011I00000cJXmUQAW,0011I00000cJXmUQAW,
a1W1I000000aXQlUAM,Fairfield Inn & Suites Rock Springs,RKSFI,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXcPQAW,0011I00000cJXcPQAW,0011I00000cJXcPQAW,
a1W1I0000072WgsUAE,TownePlace Suites By Marriott Anderson,,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000f3qKjQAI,0011I00000f3qKjQAI,
a1W1I0000072WgwUAE,TownePlace Suites By Marriott Salt Lake City Layton Meadowbrook,,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWZrQAO,0011I00000cJWkRQAW,0011I00000cJWkRQAW,
a1W1I000000aXRLUA2,Courtyard By Marriott Seattle Issaquah,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXUDQA4,0011I00000cJXUDQA4,0011I00000cJXUDQA4,
a1W1I0000072Wh1UAE,TownePlace Suites By Marriott Coeur d'Alene,,Pre-Opening,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJWZrQAO,0011I00000cJWkRQAW,0011I00000cJWkRQAW,
a1W1I000000aXS0UAM,Fairfield Inn & Suites Dyersburg,MKLFD,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXw5QAG,0011I00000cJXw5QAG,0011I00000cJXw5QAG,
a1W1I0000072ZAUUA2,Courtyard By Marriott Santa Barbara,SBACS,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00001IAUqqQAH,0011I00001IAUqqQAH,
a1W1I0000072ZD0UAM,Sheraton Yangjiang Hailing Island,ZUHYH,Pre-Opening,Greater China,INTL,Sheraton Hotels,FS,M,,,,,,,,0011I00000cJVgsQAG,,
a1W1I000000aXSaUAM,TownePlace Suites By Marriott Freehold,,Cancelled,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXtRQAW,0011I00000cJWQPQA4,0011I00000cJWQPQA4,
a1W1I0000072ZLYUA2,Courtyard by Marriott Brisbane South Bank,BNECY,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00001KKzm9QAD,0011I00001KKzm9QAD,0011I00001KKzm9QAD,
a1W1I0000072ZLdUAM,"Courtyard by Marriott Melbourne, Mulgrave",MELMU,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00001IyLNpQAN,,
a1W1I0000072ZLiUAM,"Courtyard by Marriott Melbourne, Truganina",MELTR,Pre-Opening,APEC,INTL,Courtyard By Marriott,MSB,M,,,,,,,,0011I00001IyLKaQAN,,
a1W1I0000072P93UAE,Tribute Portfolio Milwaukee Brookfield,,Pre-Opening,West,NALO,Tribute Portfolio,FS,F,,,,,,,0011I00000cJXWpQAO,0011I00001Fj5FKQAZ,0011I00001Fj5FKQAZ,
a1W1I0000072PEIUA2,Westin Hotels Washington DC Downtown,WASWC,Pre-Opening,East,NALO,Westin Hotels,FS,M,,,,,,,0011I00000cJXVUQA4,0011I00000cJXmFQAW,,
a1W1I0000072PGfUAM,Autograph Collection Salem,,Pre-Opening,East,NALO,Autograph Collection,FS,F,,,,,,,0011I00000cJScgQAG,0011I00001HO98dQAD,0011I00001HO98dQAD,
a1W1I0000072PH4UAM,Tribute Portfolio San Pedro,,Pre-Opening,West,NALO,Tribute Portfolio,FS,F,,,,,,,0011I00000cJXc8QAG,0011I00001I9KyEQAV,0011I00001I9KyEQAV,
a1W1I000000aXUcUAM,Courtyard By Marriott Augusta Downtown,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXdfQAG,0011I00000cJXdfQAG,0011I00000cJXdfQAG,
a1W1I0000072WhBUAU,AC Hotel by Marriott Pasadena,,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXfvQAG,0011I00000cJXfvQAG,0011I00000cJXfvQAG,
a1W1I000000aXUeUAM,Four Points Hotel Jacksonville South,,Cancelled,East,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXnqQAG,,,
a1W1I000000aXUfUAM,Columbia Northeast,,Cancelled,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJU0iQAG,0011I00000cJU0iQAG,
a1W1I000000aXLEUA2,Olympia Lacey,SEALY,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,43,345,13,,,,0011I00000cJXUVQA4,0011I00000cJXegQAG,0011I00000cJXegQAG,
a1W1I0000072WhGUAU,Residence Inn By Marriott Columbia Downtown,,Pre-Opening,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXhdQAG,0011I00000cJXhdQAG,0011I00000cJXhdQAG,
a1W1I0000072WhLUAU,TownePlace Suites By Marriott Raleigh Downtown,,Pre-Opening,East,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmBQAW,0011I00000cJXmBQAW,0011I00000cJXmBQAW,
a1W1I0000072ZLnUAM,Sheraton Heze,,Pre-Opening,Greater China,INTL,Sheraton Hotels,FS,M,,,,,,,,0011I00000yHYUZQA4,,
a1W1I000000aXMsUAM,Dallas DFW Airport North/Irving,.,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXn1QAG,0011I00000cJXn1QAG,0011I00000cJXn1QAG,
a1W1I000000aXMtUAM,Houston Northwest,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXnJQAW,0011I00000cJXnJQAW,0011I00000cJXnJQAW,
a1W1I000000aXMuUAM,Queensbury West Glen Falls,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXo1QAG,0011I00000cJWPsQAO,0011I00000cJWPsQAO,
a1W1I0000072ZLsUAM,"Lone Pine, Penang, a Tribute Portfolio Resort",PENLP,Pre-Opening,APEC,INTL,Tribute Portfolio,FS,F,,,,,,,,0011I00000whLWGQA2,0011I00000whLWGQA2,
a1W1I000000aXNZUA2,Edmonton International Airport,YEGAP,Cancelled,Canada,NALO,Courtyard By Marriott,MSB,F,65,2Q9,13,,,,0011I00000cJXrrQAG,0011I00000cJXrrQAG,0011I00000cJXrrQAG,
a1W1I0000072ZLxUAM,Moxy Auckland,AKLOX,Pre-Opening,APEC,INTL,MOXY Hotels,MSB,M,,,,,,,,0011I00001KKzmsQAD,,
a1W1I000000aXOAUA2,Minneapolis Downtown,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJXmAQAW,0011I00000cJXmAQAW,
a1W1I000000aXOBUA2,Coralville,.,Cancelled,West,NALO,TownePlace Suites By Marriott,MSB,F,,,,,,,0011I00000cJXXFQA4,0011I00000cJXXFQA4,0011I00000cJXXFQA4,
a1W1I000000aXOCUA2,El Paso Airport,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmdQAG,0011I00000cJXmdQAG,0011I00000cJXmdQAG,
a1W1I000000aXODUA2,Quebec City Downtown,,Cancelled,Canada,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXnbQAG,0011I00000cJXnbQAG,0011I00000cJXnbQAG,
a1W1I000000aXOrUAM,Fairfield Inn & Suites Alpena,,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXoxQAG,0011I00000cJXoxQAG,0011I00000cJXoxQAG,
a1W1I0000072ZYOUA2,Moxy Cape Town Tyger Valley,,Pre-Opening,AFIO,INTL,MOXY Hotels,MSB,F,,,,,,,0011I00001E0le4QAB,0011I00001LKk9UQAT,0011I00001E0lduQAB,
a1W1I000000aXOtUAM,Laurel,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXnbQAG,0011I00000cJXocQAG,0011I00000cJXocQAG,
a1W1I000000aXPdUAM,Fairfield Inn & Suites San Antonio Southwest,SATXW,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXrRQAW,0011I00000cJWTbQAO,0011I00000cJWTbQAO,
a1W1I0000072ZYTUA2,Residence Inn By Marriott Tyger Valley Cape Town,,Pre-Opening,AFIO,INTL,Residence Inn By Marriott,MSB,F,,,,,,,0011I00001E0le4QAB,0011I00001LKk9UQAT,0011I00001E0le4QAB,
a1W1I0000072ZYYUA2,Fairfield by Marriott Copenhagen North Harbor,CPHFI,Pre-Opening,Europe,INTL,Fairfield Inn By Marriott,MSB,F,,,,,,,,0011I00000wh8MdQAI,0011I00000cJWbcQAG,
a1W1I000000aXQEUA2,Seattle North,,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXWdQAO,0011I00000cJXWdQAO,0011I00000cJXWdQAO,
a1W1I0000072PHEUA2,The Ritz-Carlton Nashville Downtown Residences,,Pre-Opening,East,NALO,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00001HO992QAD,,
a1W1I0000072PHJUA2,The Ritz-Carlton Nashville Downtown,,Pre-Opening,East,NALO,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00001HO992QAD,,
a1W1I0000072PHOUA2,The Ritz-Carlton Chevy Chase Residences,WAS41,Pre-Opening,East,NALO,The Ritz-Carlton,Luxury,M,,,,,,,0011I00000cJSGpQAO,0011I00001I9M6aQAF,,
a1W1I0000072Pd0UAE,Fairfield Inn & Suites By Marriott Berlin,,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXqPQAW,0011I00001HOH2oQAH,0011I00001HOH2oQAH,
a1W1I0000072PhIUAU,AC Hotels By Marriott San Luis Potosi Mexico,SLPAC,Pre-Opening,CALA,INTL,AC Hotels By Marriott,MSB,M,,,,,,,,0011I00001I9ySqQAJ,,
a1W1I0000072WhaUAE,Le Méridien Fort Worth Downtown,,Pre-Opening,West,NALO,Le Méridien,FS,F,,,,,,,0011I00000cJXqsQAG,0011I00000cJSfDQAW,0011I00000cJSfDQAW,
a1W1I0000072WhfUAE,AC Hotel by Marriott Honolulu Downtown,,Pre-Opening,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJWeqQAG,0011I00000cJWeqQAG,
a1W1I000000aXS4UAM,AC Hotel Honolulu,,Cancelled,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXiUQAW,0011I00000cJXu7QAG,0011I00000cJXu7QAG,
a1W1I000000aXScUAM,Courtyard By Marriott Kansas City West,,Cancelled,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXn6QAG,0011I00000cJXn6QAG,0011I00000cJXn6QAG,
a1W1I000000aXSdUAM,Kansas City West,,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXn6QAG,0011I00000cJXn6QAG,0011I00000cJXn6QAG,
a1W1I0000072WhkUAE,Courtyard by Marriott Denver Stadium Area,,Pre-Opening,West,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00001IxUaYQAV,0011I00001IxUaYQAV,0011I00001IxUaYQAV,
a1W1I000000aXTBUA2,Sheraton Clayton Plaza Hotel / St. Louis,STLCP,Deflagged,West,NALO,Sheraton Hotels,FS,F,,,,,,,0011I00000cJXnPQAW,0011I00000cJXhpQAG,0011I00000cJXhpQAG,
a1W1I0000072ZYdUAM,Residence Inn By Marriott Copenhagen North Harbor,CPHRI,Pre-Opening,Europe,INTL,Residence Inn By Marriott,MSB,F,,,,,,,,0011I00000wh8MdQAI,0011I00000cJWbcQAG,
a1W1I0000072ZYiUAM,"Waldhaus Flims Wellness Resort, Autograph Collection",ZRHWF,Open,Europe,INTL,Autograph Collection,FS,F,,,,,,,0011I00001KMzjJQAT,0011I00001KMzhSQAT,0011I00001KMzjJQAT,
a1W1I0000072ZYjUAM,Tribute Hoofddorp Kruisweg 631,,Pre-Opening,Europe,INTL,Tribute Portfolio,FS,F,,,,,,,0011I00001LKk53QAD,0011I00001LKk7TQAT,0011I00001LKk53QAD,
a1W1I0000072ZYnUAM,Tribute Hoofddorp Kruisweg 583,,Pre-Opening,Europe,INTL,Tribute Portfolio,FS,F,,,,,,,0011I00001LKjwLQAT,0011I00001LKjybQAD,0011I00001LKjwLQAT,
a1W1I0000072ZYsUAM,"Courtyard by Marriott, Cornbrook Manchester",,Pre-Opening,Europe,INTL,Courtyard By Marriott,MSB,F,,,,,,,0011I00001KIv9MQAT,0011I00001KIvCLQA1,0011I00001KIv0WQAT,
a1W1I000000aXUgUAM,Four Points by Sheraton Norwalk,,Deflagged,East,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXmZQAW,,,
a1W1I000000aXUhUAM,The Westin Providence,,Deflagged,East,NALO,Westin Hotels,FS,F,,,,,,,0011I00000cJXpnQAG,0011I00000cJXpnQAG,,
a1W1I000000aXUiUAM,Four Points by Sheraton Atlanta Perimeter,,Cancelled,East,NALO,Four Points by Sheraton,MSB,F,,,,,,,0011I00000cJXVgQAO,0011I00000cJXVgQAO,,
a1W1I000006Z3m9UAC,Residence Inn By Marriott Fort Lauderdale Beach,,Pre-Opening,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJXmAQAW,0011I00000cJXmAQAW,
a1W1I000006Z3nLUAS,Courtyard by Marriott Torreon,TRCCT,Pre-Opening,CALA,INTL,Courtyard By Marriott,MSB,F,,,,,,,,0011I00001FaR0pQAF,,
a1W1I000000aXLIUA2,Coeur d'Alene,,Cancelled,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXUfQAO,0011I00000cJXUfQAO,0011I00000cJXUfQAO,
a1W1I000000aXM6UAM,Portofino,SANPO,Deflagged,West,NALO,Marriott ExecuStay,Other,M,62,175,47,62,62175,,,,,
a1W1I000000aXM7UAM,Tampa North/New Tampa,,Cancelled,East,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXduQAG,0011I00000cJXduQAG,0011I00000cJXduQAG,
a1W1I000000aXM8UAM,Nacogdoches,,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXXFQA4,0011I00000cJXXFQA4,0011I00000cJXXFQA4,
a1W1I000006Z3pIUAS,Fairfield by Marriott Inn & Suites Ann Arbor Downtown,,Pre-Opening,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXXFQA4,0011I00000cJXXFQA4,0011I00000cJXXFQA4,
a1W1I0000072PjZUAU,AC Hotels By Marriott Guyana,,Pre-Opening,CALA,INTL,AC Hotels By Marriott,MSB,F,,,,,,,,0011I00001I9yseQAB,0011I00001I9yseQAB,
a1W1I000000aXMxUAM,St. Simons Island,,Cancelled,East,NALO,Courtyard By Marriott,MSB,F,,,,,,,0011I00000cJXVGQA4,0011I00000cJXVGQA4,0011I00000cJXVGQA4,
a1W1I000000aXMyUAM,Renaissance New York Hotel 57,NYCBR,Deflagged,East,NALO,Renaissance Hotels & Resorts,FS,F,96,74E,12,96,9674E,,0011I00000cJXVgQAO,0011I00000cJXVuQAO,0011I00000cJXVuQAO,
a1W1I0000072PkyUAE,Fairfield by Marriott Kota Kinabalu,BKIFI,Pre-Opening,APEC,INTL,Fairfield Inn By Marriott,MSB,M,,,,,,,,0011I00001DJvfrQAD,,
a1W1I000000aXNcUAM,Silver Spring,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXfUQAW,0011I00000cJWQMQA4,0011I00000cJWQMQA4,
a1W1I0000072Pl3UAE,Marriott Executive Apartments Hangzhou,HGHEZ,Pre-Opening,Greater China,INTL,Marriott Executive Apartments,Other,M,,,,,,,,0011I00000yILmDQAW,,
a1W1I0000072Pl8UAE,Nanjing Marriott Hotels Pukou Jiangbei,NKGMG,Pre-Opening,Greater China,INTL,Marriott Hotels & Resorts,FS,M,,,,,,,,0011I00001C1UGuQAN,,
a1W1I0000072PlDUAU,Fairfield Inn By Marriott Shanghai Lingang Special Area,SHAFL,Pre-Opening,Greater China,INTL,Fairfield Inn By Marriott,MSB,F,,,,,,,,0011I00001GTQ7AQAX,,
a1W1I000000aXOvUAM,Santa Ana Huntington Beach,SNAHB,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJXmnQAG,0011I00000cJWRzQAO,0011I00000cJWRzQAO,
a1W1I000000aXOwUAM,Houston Sugar Land,,Cancelled,West,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXhEQAW,0011I00000cJXhEQAW,0011I00000cJXhEQAW,
a1W1I000000aXOxUAM,AC Hotel Dallas Downtown,,Cancelled,West,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXqOQAW,0011I00000cJWdnQAG,0011I00000cJWdnQAG,
a1W1I0000072WhpUAE,AC Hotel by Marriott Boston East Cambridge,,Pre-Opening,East,NALO,AC Hotels By Marriott,MSB,F,,,,,,,0011I00000cJXnHQAW,0011I00000cJXUgQAO,0011I00000cJXUgQAO,
a1W1I000000aXPgUAM,Elko,EKOFI,Cancelled,West,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXmnQAG,0011I00000cJXmnQAG,0011I00000cJXmnQAG,
a1W1I0000072WhuUAE,Element Boston Cambridge,,Pre-Opening,East,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJXnHQAW,0011I00000cJXUgQAO,0011I00000cJXUgQAO,
a1W1I0000072WhzUAE,Element Oahu Kapolei,,Pre-Opening,West,NALO,Element Hotels,MSB,F,,,,,,,0011I00000cJWZrQAO,0011I00000cJWkRQAW,0011I00000cJWkRQAW,
a1W1I0000072ZYxUAM,Moxy Karlsruhe Linkenheimer Landstrasse,FKBLL,Pre-Opening,Europe,INTL,MOXY Hotels,MSB,F,,,,,,,,0011I00001LJvoiQAD,0011I00000cJVVTQA4,
a1W1I0000072ZZ2UAM,Courtyard By Marriott Kudai Makkah,JEDKM,Pre-Opening,ME,INTL,Courtyard By Marriott,MSB,M,,,,,,,0011I00000tT8JHQA0,0011I00000cJV0YQAW,,
a1W1I0000072ZZ7UAM,Renaissance Riyadh Hotel,RUHBR,Pre-Opening,ME,INTL,Renaissance Hotels & Resorts,FS,M,,,,,,,0011I00000tT8JHQA0,0011I00001LL2UsQAL,,
a1W1I0000072Zc4UAE,Fairfield Inn & Suites By Marriott Jacksonville Saint Johns,,Pre-Opening,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00001Iz1HvQAJ,0011I00001Iz1HvQAJ,
a1W1I000000aXRPUA2,Leland,,Cancelled,East,NALO,Fairfield Inn & Suites,MSB,F,,,,,,,0011I00000cJXjJQAW,0011I00000cJWUvQAO,0011I00000cJWUvQAO,
a1W1I000000aXRQUA2,SpringHill Suites By Marriott Lafayette,,Cancelled,West,NALO,SpringHill Suites By Marriott,MSB,F,,,,,,,0011I00000cJScgQAG,0011I00000cJXeYQAW,0011I00000cJXeYQAW,
a1W1I000006Z3pNUAS,Aloft Fort Lauderdale Airport,,Pre-Opening,East,NALO,Aloft Hotels,MSB,F,,,,,,,0011I00000cJXerQAG,0011I00000cJXerQAG,0011I00000cJXerQAG,
a1W1I000006Z3pmUAC,Residence Inn By Marriott Greensboro North,,Pre-Opening,East,NALO,Residence Inn By Marriott,MSB,F,,,,,,,0011I00000cJXdnQAG,0011I00001C2K8YQAV,0011I00001C2K8YQAV,
